title,sentences,num_words
Howard denies split over ID cards,"""I don't pretend that it is an easy decision but at the end of the day a decision has to be taken.""",22
Howard denies split over ID cards,"He also denied he was afraid of looking ""soft"" on the issue, compared to Labour.",15
Howard denies split over ID cards,The Conservatives announced their support for the government plans on Monday evening.,12
Howard denies split over ID cards,"Sources within the party told the BBC Mr Howard had always been in favour of ID cards, and tried to introduce them when he was Home Secretary.",27
Howard denies split over ID cards,But the Tories insisted they would hold ministers to account over the precise purpose of the scheme.,17
Howard denies split over ID cards,They said they would also press Labour over whether objectives could be met and whether the Home Office would be able to deliver them.,24
Howard denies split over ID cards,And they pledged to assess the cost effectiveness of ID cards and whether people's privacy would be properly protected.,19
Howard denies split over ID cards,"""It is important to remember that this bill will take a decade to come into full effect,"" a spokesman said.",20
Howard denies split over ID cards,"Lib Dem home affairs spokesman Mark Oaten has branded the ID scheme a waste of money and ""deeply flawed"".",19
Howard denies split over ID cards,"He said: ""This has all the signs of Michael Howard overruling colleagues' concerns over ID cards.""",16
Howard denies split over ID cards,"The chairman of the Bar Council, Guy Mansfield QC warned there was a real risk that people on the ""margins of society"" would be driven into the hands of extremists.",30
Howard denies split over ID cards,"""What is going to happen to young Asian men when there has been a bomb gone off somewhere?",18
Howard denies split over ID cards,They are going to be stopped.,6
Howard denies split over ID cards,"If they haven't [ID cards] they are going to be detained.""",11
Howard denies split over ID cards,"Tory ex-minister Douglas Hogg said he opposed the plans for ID cards branding them a ""regressive"" step which would intrude into the lives of ordinary citizens without any counterbalancing benefits.",30
Howard denies split over ID cards,He predicted ultimately carrying the cards would become compulsory and that would lead to large numbers of Britain's ethnic minorities being stopped by police.,24
Blair pledges unity to Labour MPs, Tony Blair has sought to reassure Labour backbenchers that nothing will stand in the way of the party's bid for a third term in power.,25
Blair pledges unity to Labour MPs,Mr Blair was speaking to MPs amid fresh rumours of a rift with Gordon Brown.,15
Blair pledges unity to Labour MPs,A new book says the prime minister went back on a pledge to Mr Brown to stand down before the next general election.,23
Blair pledges unity to Labour MPs,The chancellor has said he is focused on winning the poll and is due to join election supremo Alan Milburn for a Labour poster launch this week.,27
Blair pledges unity to Labour MPs,"Mr Blair told the Parliamentary Labour Party (PLP) on Monday: ""I know from everyone here, in Cabinet and government, nothing is going to get in the way of a unified Labour Party with a unified position and winning the third term people desperately need.""",44
Blair pledges unity to Labour MPs,The prime minister and his chancellor arrived within seconds of each other and seemingly in good spirits at the start of the meeting which lasted around an hour.,28
Blair pledges unity to Labour MPs,"A new book, Brown's Britain by Sunday Telegraph journalist Robert Peston, says Mr Blair went back on a pledge to make way for Mr Brown after Cabinet allies intervened in June 2004.",31
Blair pledges unity to Labour MPs,"It has caused a new wave of concern among Labour MPs gearing up to defend their seats in an election, widely expected to be held in May, and several members are understood to have lined up to express their discontent at the PLP meeting.",44
Blair pledges unity to Labour MPs,Health Secretary John Reid earlier warned that Labour members would not easily forgive anybody fuelling damaging speculation.,17
Blair pledges unity to Labour MPs,"He told BBC News: ""Those who co-operate or inspire these books, in my view, have to know that, whatever the short-term political or personal advantage that they think they might secure, they always do it by damaging the record, the unity and the re-election chances of the Labour Party and the government.""",52
Blair pledges unity to Labour MPs,"Mr Blair on Sunday dismissed claims of broken promises, saying: ""I've dealt with this six months ago.",17
Blair pledges unity to Labour MPs,"I said then you don't do deals over jobs like this - you don't.""",13
Blair pledges unity to Labour MPs,"In a separate BBC interview, Mr Brown said he and the prime minister would not be distracted by ""gossip"".",19
Blair pledges unity to Labour MPs,"""It's very important that we all do what we can in a unified way to ensure the election of a Labour government,"" he said.",24
Blair pledges unity to Labour MPs,"On Monday, Mr Blair's spokesman said: ""The prime minister is determined that he will get on with the business of government because he believes that what people want.""",28
Blair pledges unity to Labour MPs,Mr Brown says he discussed the election campaign with Mr Blair on Saturday and promised to play his part.,19
Blair pledges unity to Labour MPs,"Mr Peston said the pair had ""mutual animosity and contempt"".",10
Blair pledges unity to Labour MPs,Mr Blair had decided in November 2003 he would quit because he felt he had lost voters' trust because of the Iraq war.,22
Blair pledges unity to Labour MPs,"He had then changed his mind in June 2004, following intervention from Cabinet allies and suspicion that the chancellor was manoeuvring against him.",22
Blair pledges unity to Labour MPs,Mr Brown allegedly said he could no longer believe anything Mr Blair told him.,14
Blair pledges unity to Labour MPs,"Conservative co-chairman Liam Fox likened the two men to ""self-obsessed schoolboys"".",11
Blair pledges unity to Labour MPs,"Liberal Democrat parliamentary chairman Matthew Taylor said their personal ambition was ""getting in the way of good government"".",18
Blair pledges unity to Labour MPs,Ex-Labour leader Neil Kinnock said Mr Blair and Mr Brown could only deal with the media frenzy by continuing to say they would not allow a row to damage Labour or British interests.,33
Blair pledges unity to Labour MPs,He told BBC Radio Five Live that Mr Brown would never encourage any kind of insurrection or coup.,18
"Nat Insurance to rise, say Tories"," National Insurance will be raised if Labour wins the next election, Tory leader Michael Howard has claimed.",17
"Nat Insurance to rise, say Tories",Tony Blair has said he does not want higher tax rates for top earners but on Wednesday said other tax promises would be left to Labour's manifesto.,27
"Nat Insurance to rise, say Tories",Prime minister's questions also saw Mr Blair predict that new plans would probably cut net immigration.,16
"Nat Insurance to rise, say Tories",He attacked Tory plans to process asylum claims abroad - but Mr Howard said Labour had proposed the idea too.,19
"Nat Insurance to rise, say Tories",The Commons questions session again saw the leaders of the two biggest parties shape up for the forthcoming election campaign.,20
